257.1 -0.18639774 -0.17864636 -0.18016929 0.31483268 0.32382894
241.7 -0.17843086 -0.18105242 -0.17407098 0.30808806 0.31798513
240.2 -0.18336532 -0.18081004 -0.17732218 0.31266319 0.32199426
227.5 -0.18202300 -0.17878045 -0.17896162 0.31164416 0.32007650
223.3 -0.18682267 -0.18104420 -0.17781411 0.31511517 0.32304012
216.0 -0.18858860 -0.17374496 -0.18392804 0.31556694 0.32302448
207.1 -0.17607726 -0.18073322 -0.17831960 0.30897504 0.31681298
204.1 -0.17880971 -0.17847713 -0.17783205 0.30895184 0.31668724
196.2 -0.17932502 -0.18284234 -0.18056638 0.31335763 0.32026328
194.2 -0.18401590 -0.18189851 -0.17844692 0.31431230 0.32178002
186.6 -0.18507891 -0.18532851 -0.17553209 0.31529728 0.32202154
181.7 -0.18442161 -0.18075978 -0.17901619 0.31421684 0.32118599
174.3 -0.18406390 -0.17596262 -0.17781507 0.31058100 0.31731114
168.5 -0.17969873 -0.18075965 -0.18218060 0.31329771 0.31928961
163.5 -0.17887176 -0.18107898 -0.18224844 0.31304824 0.31896216
158.5 -0.18186238 -0.18218571 -0.18339480 0.31606837 0.32160910
152.0 -0.18286302 -0.18140637 -0.18101187 0.31482130 0.32030712
146.5 -0.18293769 -0.18252779 -0.17957454 0.31468970 0.31980949
140.5 -0.18689337 -0.17964674 -0.18045328 0.31585672 0.32080056
133.3 -0.18488602 -0.18067425 -0.18042428 0.31524427 0.32013281
129.4 -0.19062145 -0.17990869 -0.18076816 0.31840352 0.32272175
121.6 -0.18434344 -0.18423461 -0.18200807 0.31788651 0.32230078
117.2 -0.18723086 -0.18022371 -0.17655553 0.31417803 0.31814280
109.9 -0.18165420 -0.18313829 -0.18501168 0.31743850 0.32101723
104.8 -0.18751292 -0.18225875 -0.18286331 0.31908986 0.32258594
97.6 -0.18249622 -0.18270509 -0.18236258 0.31613625 0.31972941
91.4 -0.18613728 -0.18085573 -0.18219966 0.31710029 0.32023056
85.6 -0.18671733 -0.18311463 -0.18104697 0.31807599 0.32111855
79.7 -0.18360474 -0.18282299 -0.18297373 0.31719762 0.31999461
73.2 -0.18618476 -0.18233203 -0.18168780 0.31767938 0.32024612
67.8 -0.18510898 -0.18372475 -0.18184947 0.31794551 0.32026553
62.7 -0.18571183 -0.18312559 -0.18338309 0.31883103 0.32092869
56.4 -0.18541744 -0.18312929 -0.18237081 0.31808030 0.31989531
49.9 -0.18563496 -0.18184563 -0.18262533 0.31761641 0.31939662
