711.6 0.17591288 0.15663455 0.15418337 0.28151773 0.31615670
694.8 0.15695552 0.16862384 0.15869011 0.27973484 0.31246935
726.5 0.16570175 0.15225225 0.16458514 0.27879399 0.31298792
712.4 0.16054413 0.15138790 0.16218875 0.27385745 0.30905932
733.3 0.16872436 0.15568762 0.15014219 0.27431592 0.31059778
701.5 0.15825984 0.15301021 0.16426275 0.27466444 0.31146520
742.6 0.16120611 0.15344827 0.16192836 0.27523549 0.31224658
722.6 0.14583431 0.15020420 0.16491013 0.26650384 0.30520101
741.8 0.15754254 0.15946895 0.15072138 0.27012392 0.30788868
743.3 0.15656280 0.15509256 0.16022669 0.27246689 0.30888817
744.9 0.15670894 0.16593351 0.16249768 0.28017337 0.31867705
759.1 0.14931780 0.14771592 0.15777842 0.26269722 0.30468801
766.6 0.15915393 0.15587658 0.16269498 0.27585710 0.31193738
770.6 0.15247066 0.15348560 0.14792032 0.26207929 0.30341281
785.7 0.16330486 0.16123939 0.15121089 0.27482967 0.31682241
791.2 0.15984529 0.15450493 0.15662624 0.27194497 0.31108889
783.5 0.15896675 0.15311157 0.14635177 0.26482526 0.31092922
814.3 0.14926001 0.14564552 0.14467335 0.25381400 0.30009714
827.8 0.15395261 0.15431973 0.15397293 0.26687759 0.30833741
822.7 0.14600578 0.14699965 0.15600598 0.25935391 0.30483825
799.2 0.14839302 0.14454846 0.15217408 0.25704415 0.29839097
830.1 0.14952089 0.14471909 0.15655551 0.26040304 0.30378944
825.0 0.14264981 0.16160267 0.15453020 0.26522438 0.30718050
857.6 0.15202190 0.15607478 0.15395803 0.26678281 0.31185440
845.1 0.14566477 0.14945043 0.15401742 0.25937429 0.30421999
856.9 0.15226024 0.15104508 0.15003301 0.26173975 0.30829138
852.1 0.14196981 0.13680630 0.16200890 0.25518282 0.30235564
845.3 0.14966481 0.15465434 0.16513918 0.27127195 0.31948308
861.6 0.15114689 0.16754419 0.14116563 0.26616569 0.31131575
881.8 0.14984918 0.14204885 0.13329940 0.24576693 0.29982885
894.9 0.13069663 0.14978655 0.14236274 0.24450924 0.29833944
900.8 0.15261406 0.14130447 0.14882943 0.25575028 0.30555149
914.1 0.13691805 0.14366063 0.13174719 0.23820632 0.29867422
902.6 0.15108729 0.13062588 0.13217687 0.23950201 0.29701620
917.6 0.14005794 0.13505656 0.15424876 0.24829253 0.29770256
922.4 0.13291815 0.12307078 0.13754643 0.22744817 0.28447044
933.1 0.14286298 0.12593338 0.12933946 0.23021239 0.28856096
929.6 0.13028867 0.11937673 0.13047871 0.21966027 0.28317474
937.0 0.14986182 0.13469393 0.15337239 0.25322739 0.30936824
943.8 0.12638697 0.12014778 0.13271785 0.21914193 0.28780049
930.5 0.11196511 0.12050110 0.12343499 0.20565237 0.28391790
968.0 0.11848393 0.13228981 0.11929425 0.21393960 0.27979272
959.2 0.12002573 0.10815871 0.14606421 0.21780550 0.28572357
972.8 0.10902990 0.13328571 0.11475850 0.20693504 0.28555825
987.3 0.11306433 0.11674451 0.11747619 0.20053299 0.27275901
