ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
64000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.5635308912750000e+02
0.0000000000000000e+00 1.5662466809540001e+02
0.0000000000000000e+00 3.1292548713799999e+01
ITEM: ATOMS id type x y z c_outbec[1] c_outbec[2] c_outbec[3] c_outbec[4] c_outbec[5] c_outbec[6] c_outbec[7] c_outbec[8] c_outbec[9]
25630 4 2.3818 11.7044 2.0993 -2.32098 -0.110091 -0.0754867 -0.308234 -2.43267 -0.0385343 0.0270732 0.0042975 -3.23398
25637 4 0.184196 13.4341 2.12696 -2.43486 -0.317261 0.040119 -0.116666 -2.3336 0.0670847 -0.00504854 -0.0331877 -3.21172
25638 4 1.99777 13.3622 0.0844908 -3.21486 0.0803408 0.00971696 -0.027425 -2.2299 0.123749 0.0433189 0.339491 -2.58076
25641 4 4.09883 13.7558 1.70301 -2.44388 -0.0198689 -0.313869 -0.0427153 -3.28531 -0.118926 -0.119023 0.00809911 -2.21762
25709 4 2.38291 13.7796 3.87929 -2.20792 0.00658423 -0.0914196 0.137105 -3.1019 0.0261411 -0.299903 -0.0113504 -2.42646
12 1 6.00553 9.79754 1.9796 3.02863 -0.0939786 0.180038 0.175072 3.05207 0.105627 -0.107875 -0.14349 3.08499
17 1 5.98633 13.7216 1.99886 3.05412 0.17433 -0.109127 -0.102597 3.03694 -0.196806 0.137805 0.102449 3.09205
6412 2 7.7701 11.9356 0.268643 4.84934 0.348436 -0.0810556 -0.0795256 4.70116 -0.273951 0.419346 0.0449867 4.7545
6436 2 7.74309 11.9623 4.06334 4.79168 -0.0164542 0.22573 0.298879 4.82127 -0.0208517 -0.07075 -0.285258 4.93977
25632 4 5.95667 11.689 1.68222 -3.28654 -0.0423051 0.120252 -0.0215804 -2.44215 0.30524 -0.013513 0.116286 -2.22915
25633 4 8.02966 9.84318 1.67813 -2.44842 -0.0103955 -0.294007 -0.0361818 -3.2771 -0.0937906 -0.112753 0.0276265 -2.26304
25643 4 6.34636 13.7873 0.0522648 -2.20582 -0.0232306 -0.12036 0.0851736 -3.23566 0.00395815 -0.339249 -0.0324277 -2.57977
25644 4 8.00584 13.417 2.0632 -2.43435 -0.316014 0.0400011 -0.115961 -2.33253 0.0678937 -0.00576385 -0.032829 -3.21305
25701 4 6.29867 9.85845 3.83193 -2.24863 -0.00703022 -0.0843399 0.122327 -3.09451 0.020038 -0.274966 -0.0210986 -2.43008
25712 4 5.92739 13.4117 3.8471 -3.09644 0.129757 -0.0171615 -7.79464e-05 -2.2169 0.0937536 0.0199662 0.296952 -2.42739
15 1 9.91905 9.79703 1.94945 3.05351 0.167592 -0.0992407 -0.107282 3.03456 -0.191989 0.134921 0.103455 3.08369
18 1 9.89091 13.7033 1.96896 3.03055 -0.0938256 0.196602 0.182774 3.05789 0.101791 -0.114542 -0.133983 3.09075
19 1 13.8067 13.704 1.93616 3.05265 0.176131 -0.112278 -0.101692 3.0379 -0.19502 0.1395 0.101407 3.09127
6413 2 11.6652 11.9156 0.231015 4.69444 -0.0784665 0.277903 0.370001 4.8558 0.114026 -0.0675358 -0.439286 4.77158
6437 2 11.6558 11.9537 4.03601 4.84402 0.286309 0.0225684 -0.00044672 4.77618 -0.19019 0.296214 0.03701 4.92374
25634 4 10.2024 11.6858 2.03649 -2.32502 -0.112043 -0.0736806 -0.31021 -2.43213 -0.039768 0.0289872 0.00412719 -3.23504
25635 4 13.7726 11.6696 1.62153 -3.29044 -0.0415584 0.118581 -0.0189451 -2.44122 0.305545 -0.0136318 0.116946 -2.23375
25646 4 9.81754 13.3454 0.0218838 -3.21582 0.0789783 0.00839202 -0.0277834 -2.22963 0.123111 0.0434276 0.339303 -2.58049
25647 4 11.9187 13.7384 1.64042 -2.44414 -0.0214945 -0.311917 -0.0443293 -3.28512 -0.118535 -0.118049 0.0097229 -2.21699
25706 4 14.1169 9.83797 3.77032 -2.24838 -0.00437546 -0.0844798 0.124493 -3.09317 0.0207227 -0.275352 -0.0203093 -2.42969
25716 4 10.2045 13.7625 3.81531 -2.21081 0.00841756 -0.0915925 0.139228 -3.09716 0.0265511 -0.299346 -0.0107574 -2.42707
25719 4 13.7468 13.3957 3.78441 -3.09733 0.127818 -0.0180404 -0.000593443 -2.21918 0.0934118 0.0208194 0.296176 -2.42739
26169 4 10.2544 9.8712 0.00236884 -2.24925 -0.0409908 -0.114782 0.0583715 -3.22734 -0.0016351 -0.323105 -0.0362851 -2.59122
20 1 17.7084 13.6826 1.90609 3.02927 -0.0952115 0.19957 0.18291 3.05814 0.100124 -0.114383 -0.133453 3.09157
6414 2 15.5866 11.9153 0.20571 4.85633 0.35196 -0.0867682 -0.0798157 4.6992 -0.275315 0.420213 0.044736 4.75372
6415 2 19.4795 11.8921 0.168402 4.69929 -0.0791027 0.278224 0.366303 4.85355 0.10935 -0.0676465 -0.440575 4.77377
6438 2 15.5625 11.943 4.00119 4.80042 -0.0145382 0.220554 0.291257 4.81858 -0.0191278 -0.064252 -0.289256 4.94019
6439 2 19.4722 11.9324 3.97323 4.85662 0.296659 0.0309804 -0.00368888 4.77159 -0.191388 0.284722 0.0407281 4.92092
25626 4 15.8437 9.82166 1.6153 -2.44799 -0.0107881 -0.292865 -0.037008 -3.27633 -0.0944659 -0.112034 0.0283363 -2.25967
