Structure 28: -245.708441884424 -245.73672485351562 -6.1427110471106 -6.1434181213378904 40 0.028282969091634413
Structure 29: -246.135066729263 -246.15550231933594 -6.153376668231575 -6.153887557983398 40 0.020435590072935383
Structure 30: -246.100920957133 -246.11587524414062 -6.1525230239283255 -6.152896881103516 40 0.01495428700761181
Structure 31: -246.248791383663 -246.2728729248047 -6.156219784591575 -6.156821823120117 40 0.02408154114169747
Structure 32: -246.203665868105 -246.2216339111328 -6.155091646702624 -6.155540847778321 40 0.017968043027821068
Structure 33: -246.169574627813 -246.18603515625 -6.154239365695325 -6.15465087890625 40 0.016460528436994082
Structure 34: -246.283177425374 -246.3130340576172 -6.1570794356343495 -6.15782585144043 40 0.029856632243195236
Structure 35: -245.374852056006 -245.39073181152344 -6.13437130140015 -6.134768295288086 40 0.015879755517431704
Structure 36: -244.890827435875 -244.9276123046875 -6.122270685896875 -6.123190307617188 40 0.036784868812503646
Structure 37: -245.803543908092 -245.85523986816406 -6.1450885977022995 -6.146380996704101 40 0.05169596007206678
Structure 38: -245.940479995454 -245.98904418945312 -6.148511999886351 -6.149726104736328 40 0.048564193999112604
Structure 39: -245.163904590689 -245.18673706054688 -6.1290976147672245 -6.129668426513672 40 0.022832469857888782
Structure 40: -245.706248660503 -245.73060607910156 -6.1426562165125755 -6.143265151977539 40 0.024357418598555114
Structure 41: -245.839091097383 -245.86300659179688 -6.145977277434575 -6.146575164794922 40 0.02391549441387042
Structure 42: -245.738734699135 -245.76544189453125 -6.143468367478375 -6.144136047363281 40 0.026707195396255656
Structure 43: -245.717339432607 -245.73040771484375 -6.142933485815175 -6.143260192871094 40 0.013068282236758932
Structure 44: -245.417760808845 -245.43313598632812 -6.135444020221125 -6.1358283996582035 40 0.015375177483122116
Structure 45: -245.497829056274 -245.4963836669922 -6.137445726406851 -6.137409591674805 40 0.0014453892818266922
Structure 46: -245.103249734901 -245.12939453125 -6.127581243372525 -6.12823486328125 40 0.026144796349001354
Structure 47: -244.816879523525 -244.84054565429688 -6.1204219880881245 -6.121013641357422 40 0.023666130771886174
Structure 48: -245.435963456364 -245.4703826904297 -6.1358990864091 -6.136759567260742 40 0.03441923406569458
Structure 49: -245.423797249337 -245.45004272460938 -6.135594931233426 -6.136251068115234 40 0.02624547527236132
Structure 50: -244.869305362383 -244.9047393798828 -6.121732634059574 -6.12261848449707 40 0.03543401749982422
Structure 51: -245.371703821169 -245.3789825439453 -6.134292595529225 -6.134474563598633 40 0.007278722776305813
Structure 52: -245.511243138064 -245.53213500976562 -6.1377810784516 -6.13830337524414 40 0.020891871701621767
Structure 53: -245.578875784387 -245.5862579345703 -6.139471894609676 -6.139656448364258 40 0.007382150183303793
Structure 54: -245.451068990955 -245.47183227539062 -6.136276724773875 -6.1367958068847654 40 0.020763284435616924
Structure 55: -245.663048248534 -245.67239379882812 -6.14157620621335 -6.1418098449707035 40 0.009345550294113991
Structure 56: -245.474749894034 -245.48541259765625 -6.13686874735085 -6.137135314941406 40 0.010662703622244862
Structure 57: -245.56059229217 -245.56954956054688 -6.1390148073042505 -6.139238739013672 40 0.008957268376860839
Structure 58: -245.038978842147 -245.06741333007812 -6.125974471053675 -6.126685333251953 40 0.02843448793112202
Structure 59: -244.902877267212 -244.9155731201172 -6.1225719316803 -6.1228893280029295 40 0.012695852905181937
Structure 60: -245.198620069283 -245.21661376953125 -6.129965501732075 -6.130415344238282 40 0.01799370024824043
Structure 61: -244.794995929424 -244.8242645263672 -6.1198748982356 -6.12060661315918 40 0.029268596943182956
Structure 62: -245.714670998472 -245.75088500976562 -6.1428667749618 -6.143772125244141 40 0.036214011293623116
Structure 63: -245.262803232317 -245.2908477783203 -6.131570080807925 -6.132271194458008 40 0.028044546003314963
Structure 64: -245.238617776167 -245.28341674804688 -6.130965444404175 -6.1320854187011715 40 0.04479897187988513
Structure 65: -245.300725585206 -245.31964111328125 -6.13251813963015 -6.132991027832031 40 0.018915528075240218
Structure 66: -244.640218412405 -244.6668701171875 -6.1160054603101255 -6.116671752929688 40 0.02665170478249479
Structure 67: -245.416451146824 -245.4378204345703 -6.1354112786706 -6.135945510864258 40 0.021369287746324517
Structure 68: -245.065575364233 -245.087890625 -6.126639384105825 -6.127197265625 40 0.02231526076698742
Structure 69: -244.791318800131 -244.80874633789062 -6.119782970003275 -6.120218658447266 40 0.01742753775963024
Structure 70: -244.967305016269 -244.9780731201172 -6.124182625406725 -6.12445182800293 40 0.010768103848192823
Structure 71: -244.843516010296 -244.8770294189453 -6.1210879002574 -6.121925735473633 40 0.033513408649298526
Structure 72: -245.405512424102 -245.43226623535156 -6.13513781060255 -6.135806655883789 40 0.026753811249562887
Structure 73: -245.066359524424 -245.1206817626953 -6.1266589881106 -6.1280170440673825 40 0.05432223827131111
Structure 74: -244.848209212047 -244.89639282226562 -6.121205230301175 -6.122409820556641 40 0.04818361021861506
Structure 75: -245.118499507547 -245.13670349121094 -6.127962487688675 -6.128417587280273 40 0.018203983663937606
Structure 76: -244.479265777251 -244.48736572265625 -6.111981644431275 -6.112184143066406 40 0.008099945405263043
Structure 77: -245.317654397897 -245.3308563232422 -6.132941359947425 -6.133271408081055 40 0.013201925345185828
Structure 78: -244.738731777616 -244.76974487304688 -6.1184682944404 -6.119243621826172 40 0.031013095430864723
Structure 79: -244.439250439098 -244.44650268554688 -6.11098126097745 -6.111162567138672 40 0.007252246448871347
Structure 80: -244.797715310699 -244.86070251464844 -6.119942882767475 -6.121517562866211 40 0.06298720394943302
Structure 81: -244.916418369368 -244.9754638671875 -6.1229104592342 -6.124386596679687 40 0.059045497819511183
Structure 82: -243.680296637103 -243.72950744628906 -6.092007415927575 -6.093237686157226 40 0.04921080918606435
Structure 83: -243.218025046843 -243.20111083984375 -6.080450626171075 -6.080027770996094 40 0.016914206999246062
Structure 84: -243.648468662346 -243.6837158203125 -6.09121171655865 -6.092092895507813 40 0.035247157966495024
Structure 85: -244.50347946291 -244.54029846191406 -6.11258698657275 -6.113507461547852 40 0.03681899900405483
Structure 86: -244.559735191347 -244.57447814941406 -6.1139933797836745 -6.114361953735352 40 0.014742958067074596
Structure 87: -244.790029060061 -244.8516387939453 -6.1197507265015245 -6.121290969848633 40 0.06160973388432467
Structure 88: -244.606197303676 -244.6312255859375 -6.1151549325919 -6.115780639648437 40 0.025028282261502
Structure 89: -243.874578578059 -243.9073028564453 -6.096864464451475 -6.0976825714111325 40 0.03272427838632552
Structure 90: -244.583004633932 -244.6027374267578 -6.1145751158483 -6.115068435668945 40 0.0197327928258062
Structure 91: -244.22662492682 -244.2443084716797 -6.1056656231705 -6.106107711791992 40 0.017683544859693257
Structure 92: -244.447648160951 -244.4706573486328 -6.111191204023775 -6.11176643371582 40 0.02300918768182214
Structure 93: -244.741393983504 -244.7656707763672 -6.1185348495876 -6.11914176940918 40 0.02427679286319062
Structure 94: -244.582828686036 -244.59300231933594 -6.1145707171509 -6.114825057983398 40 0.010173633299928042
Structure 95: -244.074903189281 -244.05557250976562 -6.101872579732025 -6.101389312744141 40 0.01933067951537737
Structure 96: -244.417168428292 -244.4362335205078 -6.1104292107073 -6.1109058380126955 40 0.01906509221581132
Structure 97: -244.701368310027 -244.7119140625 -6.1175342077506745 -6.1177978515625 40 0.010545752473007042
Structure 98: -244.620081862156 -244.65176391601562 -6.1155020465539005 -6.116294097900391 40 0.03168205385961187
